feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,emotion
0.059389467592592594,0.02369460315316338,0.1696307212114334,0.045063044875860214,1556.3845714022425,504.8384192238273,2023.4323351080077,475.0655315975259,24.075251699614967,2.561124989303417,3433.299763997396,1305.2540455021149,-122.05181121826172,49.605098724365234,124.92764282226562,28.999052047729492,3.334585189819336,23.09929847717285,42.40290451049805,17.166385650634766,-2.8822734355926514,10.007461547851562,1.9414585828781128,10.57778549194336,0.5798170566558838,12.076377868652344,-1.1928647756576538,14.815166473388672,0.6570262908935547,9.141768455505371,5.195577144622803,7.656540393829346,-0.09071265161037445,8.44739818572998,3.8359181880950928,6.512581825256348,-8.604178428649902,9.355579376220703,-9.742531776428223,9.023054122924805,-10.388885498046875,6.059682846069336,-3.782406806945801,8.25316333770752,-8.991100311279297,8.040775299072266,-0.31344228982925415,6.56422233581543,-5.8806376457214355,6.690795421600342,-7.222074031829834,6.568419933319092,0.3655939996242523,0.11677650362253189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.05837673611111111,0.024549081699837376,0.179490864276886,0.05130867660045624,1564.405689605854,506.8327641553101,2033.830480713303,473.58098957474584,24.144894594146955,2.5021318037114324,3498.497517903646,1284.7760697157844,-117.60713195800781,50.000953674316406,124.74840545654297,29.962190628051758,3.853372573852539,21.838268280029297,44.46523666381836,16.598663330078125,-2.173356056213379,8.423044204711914,4.476869106292725,9.414227485656738,3.3465261459350586,10.2194185256958,0.8919426202774048,11.879633903503418,2.469393491744995,7.690257549285889,7.338286399841309,6.284496307373047,1.4028602838516235,7.654830455780029,4.936342716217041,7.083577632904053,-7.651284217834473,9.568899154663086,-8.247611045837402,9.474326133728027,-8.852911949157715,7.856941223144531,-3.742685317993164,8.679347038269043,-9.539692878723145,8.183518409729004,-0.453410267829895,6.337192535400391,-4.40515661239624,6.03411865234375,-6.619534492492676,6.750756740570068,0.34087544679641724,0.11411058157682419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.056733308015046294,0.02521414911231877,0.18761464953422546,0.05471520498394966,1526.96445573994,508.6449991038587,2016.9359088875656,480.2308066232306,23.941403084281557,2.370692433428506,3423.3306884765625,1294.0045034401635,-118.98117065429688,50.444820404052734,125.74762725830078,30.0082950592041,2.986581802368164,22.539321899414062,44.862884521484375,17.326522827148438,0.5206729769706726,10.283123970031738,7.218739986419678,10.872417449951172,3.359471559524536,10.104329109191895,-0.156803697347641,10.829215049743652,2.4844868183135986,7.64456033706665,7.3667073249816895,6.522807598114014,0.22389589250087738,7.714087963104248,4.92390251159668,7.5457940101623535,-5.690469264984131,8.744467735290527,-6.7479166984558105,8.944124221801758,-6.430456161499023,9.016387939453125,-2.160431385040283,10.953078269958496,-10.31602954864502,7.396106243133545,-2.090955972671509,6.509479522705078,-5.511180400848389,7.439398288726807,-7.603444576263428,7.596466541290283,0.33963337540626526,0.11727306246757507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.06087691695601852,0.024103779937565885,0.192317932844162,0.047633200883865356,1544.713835414688,482.2124855386626,1993.7615818221648,447.44497110546666,24.026571973901184,2.3416824664082494,3461.412556966146,1143.3907809390912,-110.90254211425781,43.09444808959961,125.23992919921875,28.762500762939453,-2.238858938217163,19.830934524536133,47.006744384765625,16.952510833740234,-0.23553098738193512,11.111352920532227,8.352957725524902,9.825618743896484,3.9683587551116943,10.11519718170166,-3.066423177719116,8.045448303222656,2.855833053588867,8.475822448730469,6.462210655212402,6.804577827453613,-3.10431170463562,8.216621398925781,4.690677165985107,7.906435966491699,-5.461330413818359,7.47195291519165,-6.918064117431641,9.311986923217773,-6.853985786437988,9.221786499023438,-1.7360647916793823,10.916959762573242,-8.789868354797363,9.069143295288086,-0.40195026993751526,8.727734565734863,-4.1792168617248535,7.952414035797119,-7.442915916442871,7.4152655601501465,0.3272307217121124,0.12035655230283737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.05346227575231482,0.017567320638391646,0.19346940517425537,0.043483417481184006,1473.9801574356434,443.5697471973829,1994.3445685141114,472.7964920951463,24.07346489672996,2.34021248893566,3389.2862955729165,1205.4999534049944,-116.8919906616211,44.71208190917969,128.44422912597656,28.540802001953125,3.354553461074829,20.90593910217285,46.10967254638672,16.798274993896484,-1.2771117687225342,10.990447998046875,10.078482627868652,9.639886856079102,5.919482707977295,10.006473541259766,-3.3548054695129395,8.0048246383667,4.097470760345459,7.97291374206543,5.9849467277526855,6.792449951171875,-5.184601306915283,7.2732415199279785,3.9679410457611084,8.210006713867188,-6.777420520782471,7.253058433532715,-9.014720916748047,8.827285766601562,-6.874274253845215,9.135767936706543,-1.4559272527694702,10.467162132263184,-8.992072105407715,9.21040153503418,-0.6104676723480225,8.775601387023926,-4.062324047088623,8.113678932189941,-6.184742450714111,7.847589492797852,0.332901269197464,0.11145155131816864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.050713433159722224,0.016032859169747157,0.19269193708896637,0.05129578337073326,1452.904634939677,450.336748391043,1998.9199097927021,495.20310681975417,23.88033092099403,2.219553644218479,3362.17041015625,1282.0641659283353,-120.9640121459961,45.49237823486328,129.0030975341797,29.5576229095459,5.7615275382995605,20.113718032836914,44.256988525390625,17.39104652404785,-1.3652539253234863,11.828343391418457,11.550543785095215,9.425950050354004,7.241876602172852,10.555157661437988,-3.2706711292266846,8.082632064819336,4.235492706298828,8.048758506774902,5.186468601226807,6.659988880157471,-6.53875732421875,7.452340126037598,2.9992284774780273,7.986696720123291,-7.27564811706543,7.354278087615967,-9.021718978881836,8.087830543518066,-5.341020584106445,9.15200424194336,0.050733212381601334,10.364477157592773,-8.403433799743652,8.890976905822754,-0.9309554100036621,8.935833930969238,-4.674595355987549,8.368878364562988,-7.79146146774292,8.363826751708984,0.34121808409690857,0.11211256682872772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.05500171802662037,0.016770561923124743,0.19368112087249756,0.05481123924255371,1449.4434232756903,459.49089799971756,1967.0986346917273,525.0279076838443,24.12586597327603,2.435487679085848,3254.554239908854,1367.7401868584307,-121.51939392089844,48.60185241699219,131.24343872070312,31.41310691833496,4.545620918273926,19.761308670043945,39.30084991455078,18.27820587158203,-3.4487547874450684,13.289820671081543,9.87291431427002,9.941478729248047,6.90096378326416,11.443818092346191,-2.297745704650879,7.515251636505127,4.985894680023193,8.590731620788574,3.5757925510406494,6.853506565093994,-8.768715858459473,6.108356952667236,1.0370934009552002,9.008048057556152,-8.556649208068848,6.692086219787598,-9.319901466369629,7.795418739318848,-5.32849645614624,7.98386812210083,0.4893355965614319,9.244105339050293,-7.439614772796631,8.00782585144043,-1.376072645187378,9.500274658203125,-6.283954620361328,9.282110214233398,-8.544172286987305,8.332295417785645,0.33269354701042175,0.11390835791826248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.058675130208333336,0.015352702171753484,0.19476334750652313,0.05542652681469917,1467.0483143290464,456.5816284874911,1950.7376096314836,528.3113563267834,24.321208876203755,2.4876324950040725,3242.7408854166665,1364.51751690401,-117.08445739746094,45.39609146118164,132.9805450439453,31.763427734375,3.6804096698760986,19.254493713378906,36.64982986450195,16.456295013427734,-7.326688289642334,11.247802734375,7.256684303283691,9.298356056213379,5.582569599151611,11.493896484375,-1.4711408615112305,9.45505142211914,6.694032669067383,9.999458312988281,4.76134729385376,8.267568588256836,-8.22061538696289,7.654325008392334,1.0542352199554443,9.765347480773926,-9.68413257598877,7.66079568862915,-11.221027374267578,7.578128337860107,-7.240367412567139,7.627769470214844,-0.7877605557441711,7.330609321594238,-7.829540729522705,8.125977516174316,-0.6213162541389465,8.87612247467041,-5.394217491149902,8.246439933776855,-7.042450904846191,7.60961389541626,0.2943466007709503,0.10024569928646088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.05689380787037037,0.013632902514329484,0.20371878147125244,0.06064905598759651,1414.756947270777,415.8585263843634,1915.708619718919,510.88009478772415,24.35142611063172,2.5413221495506173,3093.4539794921875,1298.6065521222806,-117.88414764404297,46.97385025024414,135.3147735595703,30.33251953125,3.8182756900787354,19.365854263305664,35.1898193359375,17.017505645751953,-7.069414138793945,11.06958293914795,7.135836601257324,9.230940818786621,4.272712230682373,11.883316993713379,-2.118839740753174,9.474716186523438,6.150814533233643,9.788535118103027,6.053833484649658,8.750411987304688,-4.6285176277160645,9.651686668395996,4.321553707122803,11.668235778808594,-7.728738784790039,8.849863052368164,-10.85041618347168,7.398395538330078,-8.52165699005127,8.463472366333008,-3.457160711288452,8.895796775817871,-11.421154022216797,6.9413676261901855,-4.337878227233887,6.3722825050354,-6.964295387268066,7.179765224456787,-5.032845973968506,7.842702388763428,0.30045536160469055,0.09981103986501694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
0.05728488498263889,0.01380504193908026,0.20982496440410614,0.06282677501440048,1393.1234494297455,395.20377473069436,1889.682887706737,506.5295162024705,24.2941202912893,2.6363226437288834,3026.910400390625,1262.8435756645895,-116.81251525878906,49.29487991333008,137.13482666015625,30.245882034301758,2.7550816535949707,19.45980453491211,34.25605392456055,16.39223861694336,-7.203582286834717,11.657791137695312,5.637401580810547,9.344476699829102,3.6089212894439697,11.848933219909668,-0.44898274540901184,9.785996437072754,7.45361328125,9.661331176757812,6.671771049499512,9.100217819213867,-4.0125956535339355,10.013282775878906,5.057950019836426,11.484244346618652,-6.7523274421691895,8.64256477355957,-10.342680931091309,7.380122184753418,-8.241557121276855,8.702495574951172,-3.030120849609375,9.136893272399902,-11.83702278137207,7.244929790496826,-3.2729132175445557,6.848290920257568,-5.143259525299072,8.58847713470459,-5.14039945602417,7.803879737854004,0.2908720374107361,0.10175524652004242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
